Хакасия Республика,перерезать,0.0001883688388,0.00404858299595,2,494,3.97169505341e-05,6
Хакасия Республика,рыболовный,0.000255557230532,0.00404858299595,2,494,4.63364422881e-05,7
Хакасия Республика,знаешь,0.000516474205878,0.00404858299595,2,494,6.61949175545e-05,10
Хакасия Республика,вена,0.000622901680658,0.00404858299595,2,494,7.28144093096e-05,11
Хакасия Республика,тяжелобольной,0.00325937484233,0.00202429149798,1,494,6.61949175521e-06,1
Хакасия Республика,другойтженщина,0.00325937484233,0.00202429149798,1,494,6.61949175521e-06,1
Хакасия Республика,верховный,0.00325937484233,0.00202429149798,1,494,6.61949175521e-06,1
Хакасия Республика,однклассник,0.00325937484233,0.00202429149798,1,494,6.61949175521e-06,1
Хакасия Республика,помёт,0.00325937484233,0.00202429149798,1,494,6.61949175521e-06,1
Хакасия Республика,сваливаться,0.00325937484233,0.00202429149798,1,494,6.61949175521e-06,1
Оренбургская Область,заправлять,0.000876176466632,0.000928505106778,2,2154,1.98584752663e-05,3
Оренбургская Область,ковыряться,0.000876176466632,0.000928505106778,2,2154,1.98584752663e-05,3
Оренбургская Область,ухо,0.00331318399006,0.00139275766017,3,2154,0.000139009326865,21
Оренбургская Область,сумочка,0.00335808169553,0.000928505106778,2,2154,3.97169505341e-05,6
Оренбургская Область,желток,0.00450607049852,0.000928505106778,2,2154,4.63364422881e-05,7
Оренбургская Область,три,0.00473879030006,0.00139275766017,3,2154,0.00015886780213,24
Оренбургская Область,приведение,0.0123318861537,0.000928505106778,2,2154,7.94339010651e-05,12
Оренбургская Область,кутикал,0.0140566185872,0.000464252553389,1,2154,6.61949175521e-06,1
Оренбургская Область,чёрно,0.0140566185872,0.000464252553389,1,2154,6.61949175521e-06,1
Оренбургская Область,vfvf,0.0140566185872,0.000464252553389,1,2154,6.61949175521e-06,1
Краснодарский Край,телефонный,0.000112523765325,0.000713368526181,5,7009,6.61949175545e-05,10
Краснодарский Край,звонок,0.000565217507543,0.000856042231417,6,7009,0.000145628818619,22
Краснодарский Край,листва,0.00392321043452,0.000285347410472,2,7009,1.3238983511e-05,2
Краснодарский Край,прялка,0.00392321043452,0.000285347410472,2,7009,1.3238983511e-05,2
Краснодарский Край,лавка,0.00392321043452,0.000285347410472,2,7009,1.3238983511e-05,2
Краснодарский Край,похороны,0.00567006986493,0.000856042231417,6,7009,0.000238301703196,36
Краснодарский Край,грызть,0.0058781866368,0.000428021115708,3,7009,5.29559340433e-05,8
Краснодарский Край,собирание,0.0143025417828,0.000285347410472,2,7009,2.6477967023e-05,4
Краснодарский Край,постеле,0.0143025417828,0.000285347410472,2,7009,2.6477967023e-05,4
Краснодарский Край,меховой,0.0143025417828,0.000285347410472,2,7009,2.6477967023e-05,4
Башкортостан Республика,фуфайка,0.00665641188129,0.000215819574835,2,9267,1.3238983511e-05,2
Башкортостан Республика,растительный,0.0140859830493,0.000215819574835,2,9267,1.98584752663e-05,3
Башкортостан Республика,поливать,0.0260742873989,0.000323729362253,3,9267,7.28144093096e-05,11
Башкортостан Республика,голубеть,0.0346109120828,0.000215819574835,2,9267,3.30974587782e-05,5
Башкортостан Республика,мечеть,0.0346109120828,0.000215819574835,2,9267,3.30974587782e-05,5
Башкортостан Республика,лифчик,0.0468748038627,0.000215819574835,2,9267,3.97169505341e-05,6
Башкортостан Республика,взять,0.0517332888901,0.000323729362253,3,9267,9.92923763309e-05,15
Башкортостан Республика,наживаться,0.0576933480549,0.000107909787418,1,9267,6.61949175521e-06,1
Башкортостан Республика,одкакать,0.0576933480549,0.000107909787418,1,9267,6.61949175521e-06,1
Башкортостан Республика,пупочный,0.0576933480549,0.000107909787418,1,9267,6.61949175521e-06,1
Татарстан Республика,галка,0.00904755859655,0.000183099880985,2,10923,1.3238983511e-05,2
Татарстан Республика,орт,0.00904755859655,0.000183099880985,2,10923,1.3238983511e-05,2
Татарстан Республика,печение,0.0305695956287,0.000274649821478,3,10923,6.61949175545e-05,10
Татарстан Республика,пароход,0.031318328586,0.000183099880985,2,10923,2.6477967023e-05,4
Татарстан Республика,троллейбус,0.0455220572706,0.000183099880985,2,10923,3.30974587782e-05,5
Татарстан Республика,чернослив,0.0455220572706,0.000183099880985,2,10923,3.30974587782e-05,5
Татарстан Республика,богородица,0.0455220572706,0.000183099880985,2,10923,3.30974587782e-05,5
Татарстан Республика,леший,0.0672616960613,9.15499404925e-05,1,10923,6.61949175521e-06,1
Татарстан Республика,дома.товар,0.0672616960613,9.15499404925e-05,1,10923,6.61949175521e-06,1
Татарстан Республика,дома.,0.0672616960613,9.15499404925e-05,1,10923,6.61949175521e-06,1
Адыгея Республика,валить,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,призныться,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,-мама,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,xbcnjnjq,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,коровать,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,k.jdfnmcz,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,htrb,0.0682829870436,9.00738605657e-05,1,11102,6.61949175521e-06,1
Адыгея Республика,земельный,0.126890450146,9.00738605657e-05,1,11102,1.3238983511e-05,2
Адыгея Республика,ласка,0.126890450146,9.00738605657e-05,1,11102,1.3238983511e-05,2
Адыгея Республика,зверёк,0.126890450146,9.00738605657e-05,1,11102,1.3238983511e-05,2
Ростовская Область,продать,0.0171050130487,0.000204164965292,4,19592,5.29559340433e-05,8
Ростовская Область,получать,0.0217681763881,0.000306247447938,6,19592,0.000119150851598,18
Ростовская Область,ломиться,0.0237588114018,0.000153123723969,3,19592,3.30974587782e-05,5
Ростовская Область,клеить,0.0240668126609,0.000204164965292,4,19592,5.95754257989e-05,9
Ростовская Область,кулич,0.025952482775,0.000102082482646,2,19592,1.3238983511e-05,2
Ростовская Область,компот,0.025952482775,0.000102082482646,2,19592,1.3238983511e-05,2
Ростовская Область,покойнмка,0.025952482775,0.000102082482646,2,19592,1.3238983511e-05,2
Ростовская Область,бинт,0.025952482775,0.000102082482646,2,19592,1.3238983511e-05,2
Ростовская Область,сорочка,0.025952482775,0.000102082482646,2,19592,1.3238983511e-05,2
Ростовская Область,пасхальный,0.025952482775,0.000102082482646,2,19592,1.3238983511e-05,2
Тыва Республика,отопление,0.114284720398,5.08517670989e-05,1,19665,6.61949175521e-06,1
Тыва Республика,обзывать,0.114284720398,5.08517670989e-05,1,19665,6.61949175521e-06,1
Тыва Республика,система,0.200672270898,5.08517670989e-05,1,19665,1.3238983511e-05,2
Тыва Республика,карьер,0.200672270898,5.08517670989e-05,1,19665,1.3238983511e-05,2
Тыва Республика,песчаный,0.309353217648,5.08517670989e-05,1,19665,2.6477967023e-05,4
Тыва Республика,прорвать,0.339494487995,5.08517670989e-05,1,19665,3.30974587782e-05,5
Тыва Республика,крыльцо,0.339494487995,5.08517670989e-05,1,19665,3.30974587782e-05,5
Тыва Республика,знать,0.357669309482,5.08517670989e-05,1,19665,3.97169505341e-05,6
Тыва Республика,лопнуть,0.357669309482,5.08517670989e-05,1,19665,3.97169505341e-05,6
Тыва Республика,зуб,9223372036854775807,5.08517670989e-05,1,19665,0.00338256028704,511
Северная Осетия - Алания Республика,стихотворение,0.0266892181132,0.000100452034154,2,19910,1.3238983511e-05,2
Северная Осетия - Алания Республика,пра,0.0526363455601,0.000100452034154,2,19910,1.98584752663e-05,3
Северная Осетия - Алания Республика,грызун,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,обнять,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,крутило,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,ненужный,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,вихрь,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,архивный,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,понести,0.115521055656,5.02260170768e-05,1,19910,6.61949175521e-06,1
Северная Осетия - Алания Республика,отзыв,0.169162834301,0.000100452034154,2,19910,4.63364422881e-05,7
Свердловская Область,точить,0.0391647507505,8.02117590439e-05,2,24934,1.3238983511e-05,2
Свердловская Область,букашка,0.0391647507505,8.02117590439e-05,2,24934,1.3238983511e-05,2
Свердловская Область,покоиник,0.0391647507505,8.02117590439e-05,2,24934,1.3238983511e-05,2
Свердловская Область,публичный,0.0391647507505,8.02117590439e-05,2,24934,1.3238983511e-05,2
Свердловская Область,блестящий,0.0747139964401,8.02117590439e-05,2,24934,1.98584752663e-05,3
Свердловская Область,кабачок,0.0747139964401,8.02117590439e-05,2,24934,1.98584752663e-05,3
Свердловская Область,швабра,0.0747139964401,8.02117590439e-05,2,24934,1.98584752663e-05,3
Свердловская Область,описаться,0.102453363663,0.000120317638566,3,24934,5.29559340433e-05,8
